payment_id,payment_method,amount,status,payment_date
584,Credit Card,104.43999999999998,Completed,05/12/2024
585,Credit Card,63.97,Completed,11/01/2024
586,Credit Card,211.39999999999998,Completed,09/20/2024
587,Credit Card,95.91,Completed,09/09/2024
588,Credit Card,175.85999999999999,Completed,03/03/2024
589,Credit Card,15.98,Completed,09/17/2024
590,Credit Card,35.98,Completed,03/30/2024
591,Credit Card,101.38999999999999,Completed,04/01/2024
592,Cash,100.89999999999999,Declined,04/08/2024
593,Credit Card,83.92,Completed,12/06/2024
594,Credit Card,138.86,Completed,01/28/2024
595,Cash,148.85999999999999,Declined,02/09/2024
596,Credit Card,167.34,Completed,08/16/2024
597,Credit Card,80.46,Completed,07/29/2024
598,Credit Card,68.94999999999999,Declined,06/14/2024
599,Cash,97.92,Completed,04/15/2024
600,Credit Card,41.47,Completed,10/02/2024
601,Cash,189.37,Declined,10/12/2024
602,Credit Card,190.39,Completed,03/17/2024
603,Mobile Payment,59.9,Completed,09/24/2024
604,Cash,105.91000000000001,Completed,07/24/2024
605,Credit Card,155.92000000000002,Completed,07/11/2024
606,Credit Card,61.44,Declined,01/29/2024
607,Credit Card,47.97,Declined,01/08/2024
608,Cash,27.979999999999997,Declined,07/23/2024
609,Credit Card,16.47,Completed,03/30/2024
610,Credit Card,24.950000000000003,Completed,08/27/2024
611,Credit Card,15.47,Completed,01/14/2024
612,Credit Card,128.88,Completed,02/28/2024
613,Mobile Payment,91.36999999999999,Completed,03/25/2024
614,Cash,266.84,Completed,10/21/2024
615,Credit Card,155.39000000000001,Completed,05/23/2024
616,Credit Card,148.9,Completed,06/04/2024
617,Credit Card,84.92999999999999,Completed,10/26/2024
618,Mobile Payment,157.37,Completed,01/21/2024
619,Cash,17.97,Completed,08/02/2024
620,Credit Card,163.84,Completed,05/16/2024
621,Cash,148.9,Completed,09/08/2024
622,Cash,83.94,Declined,04/16/2024
623,Cash,14.97,Completed,01/12/2024
624,Mobile Payment,193.91,Completed,12/16/2024
625,Cash,99.38,Completed,02/04/2024
626,Credit Card,137.88,Completed,03/07/2024
627,Credit Card,110.88,Timeout,09/15/2024
628,Credit Card,24.479999999999997,Completed,10/20/2024
629,Credit Card,186.89000000000001,Completed,02/25/2024
630,Cash,101.91,Completed,11/02/2024
631,Cash,35.47,Completed,07/11/2024
632,Mobile Payment,196.91,Completed,07/19/2024
633,Credit Card,134.92999999999998,Completed,08/17/2024
634,Credit Card,60.96,Completed,03/22/2024
635,Credit Card,87.95,Completed,09/27/2024
636,Cash,73.93,Completed,02/27/2024
637,Credit Card,53.959999999999994,Completed,03/13/2024
638,Mobile Payment,139.39000000000001,Completed,01/30/2024
639,Credit Card,164.89,Completed,10/17/2024
640,Cash,58.91000000000001,Completed,12/26/2024
641,Cash,88.41,Completed,03/06/2024
642,Credit Card,50.949999999999996,Completed,07/21/2024
643,Credit Card,43.47,Timeout,04/24/2024
644,Cash,9.98,Completed,10/23/2024
645,Mobile Payment,123.91999999999999,Completed,08/21/2024
646,Credit Card,122.41999999999999,Completed,06/25/2024
647,Credit Card,181.85,Timeout,07/15/2024
648,Cash,124.92,Completed,08/12/2024
649,Cash,39.98,Completed,08/15/2024
650,Credit Card,213.34,Completed,07/10/2024
651,Cash,9.98,Completed,04/27/2024
652,Mobile Payment,16.47,Completed,07/04/2024
653,Mobile Payment,80.92999999999999,Completed,10/06/2024
654,Cash,24.979999999999997,Completed,11/19/2024
655,Credit Card,109.92,Completed,08/18/2024
656,Credit Card,46.95,Completed,05/27/2024
657,Credit Card,60.95,Completed,02/04/2024
658,Credit Card,232.38,Completed,09/30/2024
659,Credit Card,64.47,Completed,11/24/2024
660,Credit Card,68.94,Completed,11/07/2024
661,Cash,35.94,Completed,12/24/2024
662,Credit Card,117.92,Completed,02/03/2024
663,Credit Card,144.41,Completed,07/31/2024
664,Credit Card,31.44,Declined,07/03/2024
665,Cash,229.83999999999997,Completed,04/28/2024
666,Credit Card,134.92,Completed,02/21/2024
667,Credit Card,110.92999999999999,Timeout,10/01/2024
668,Credit Card,151.35999999999999,Completed,07/08/2024
669,Cash,135.9,Completed,01/08/2024
670,Credit Card,130.41,Completed,05/30/2024
671,Credit Card,25.96,Completed,10/24/2024
672,Credit Card,35.98,Completed,08/21/2024
673,Credit Card,173.33999999999997,Completed,09/02/2024
674,Credit Card,172.91,Timeout,02/06/2024
675,Mobile Payment,37.97,Completed,05/25/2024
676,Credit Card,162.87999999999997,Completed,03/16/2024
677,Credit Card,146.87,Completed,03/18/2024
678,Cash,75.91,Completed,03/08/2024
679,Credit Card,73.96,Completed,01/11/2024
680,Cash,105.91,Completed,03/09/2024
681,Mobile Payment,155.88,Completed,01/27/2024
682,Cash,11.98,Completed,07/11/2024
683,Credit Card,116.41,Declined,02/14/2024
684,Credit Card,73.91,Completed,12/31/2024
685,Credit Card,67.44,Completed,04/16/2024
686,Cash,34.96,Completed,04/25/2024
687,Cash,21.97,Declined,11/12/2024
688,Credit Card,33.97,Completed,07/23/2024
689,Credit Card,15.98,Completed,08/01/2024
690,Credit Card,58.93000000000001,Timeout,12/21/2024
691,Credit Card,57.91,Completed,09/13/2024
692,Credit Card,55.97,Completed,12/24/2024
693,Mobile Payment,68.43,Completed,03/02/2024
694,Mobile Payment,119.87999999999998,Completed,04/05/2024
695,Cash,71.95,Completed,12/31/2024
696,Credit Card,211.35,Completed,05/16/2024
697,Cash,5.99,Completed,12/21/2024
698,Credit Card,192.87,Timeout,08/19/2024
699,Cash,202.36999999999998,Completed,01/22/2024
700,Credit Card,114.36000000000001,Completed,08/16/2024
701,Credit Card,77.91999999999999,Declined,12/07/2024
702,Credit Card,6.99,Declined,03/01/2024
703,Credit Card,76.94999999999999,Completed,03/07/2024
704,Credit Card,53.95,Completed,06/21/2024
705,Mobile Payment,105.91,Completed,12/30/2024
706,Credit Card,63.92,Completed,11/18/2024
707,Credit Card,188.80999999999997,Completed,08/01/2024
708,Mobile Payment,175.35999999999999,Completed,11/05/2024
709,Credit Card,35.46,Timeout,12/30/2024
710,Credit Card,204.86999999999998,Declined,01/04/2024
711,Mobile Payment,91.92,Declined,09/06/2024
712,Mobile Payment,91.41,Completed,12/22/2024
713,Cash,47.94,Completed,03/22/2024
714,Credit Card,67.41999999999999,Completed,09/15/2024
715,Credit Card,146.91,Completed,01/14/2024
716,Credit Card,222.82999999999998,Completed,01/02/2024
717,Cash,191.85999999999999,Completed,07/11/2024
718,Credit Card,10.98,Completed,11/06/2024
719,Cash,38.959999999999994,Completed,04/07/2024
720,Credit Card,98.44,Completed,07/01/2024
721,Cash,23.99,Completed,10/02/2024
722,Mobile Payment,35.97,Completed,05/14/2024
723,Credit Card,122.4,Completed,08/25/2024
724,Credit Card,95.43999999999998,Completed,07/08/2024
725,Credit Card,115.92,Completed,11/27/2024
726,Credit Card,37.459999999999994,Completed,04/22/2024
727,Credit Card,123.86999999999999,Completed,01/06/2024
728,Credit Card,77.94999999999999,Completed,07/17/2024
729,Credit Card,27.98,Declined,12/27/2024
730,Credit Card,4.99,Completed,09/07/2024
731,Cash,88.39999999999999,Completed,02/02/2024
732,Cash,198.89,Completed,09/30/2024
733,Credit Card,217.35999999999999,Declined,03/02/2024
734,Credit Card,181.9,Completed,12/02/2024
735,Cash,35.98,Completed,09/02/2024
736,Credit Card,88.92,Completed,11/24/2024
737,Credit Card,106.89,Completed,02/10/2024
738,Mobile Payment,30.479999999999997,Completed,12/24/2024
739,Credit Card,47.97,Completed,12/29/2024
740,Credit Card,115.92999999999999,Completed,05/22/2024
741,Credit Card,100.42999999999999,Completed,03/14/2024
742,Mobile Payment,13.99,Completed,06/22/2024
743,Credit Card,105.41999999999999,Completed,10/26/2024
744,Credit Card,116.87000000000002,Completed,07/17/2024
745,Credit Card,70.4,Completed,08/01/2024
746,Credit Card,39.98,Completed,04/23/2024
747,Credit Card,167.89,Completed,07/28/2024
748,Cash,176.88,Completed,03/06/2024
749,Credit Card,138.85,Completed,06/24/2024
750,Credit Card,4.99,Completed,09/21/2024
751,Cash,47.94,Timeout,11/11/2024
752,Cash,128.37,Completed,10/01/2024
753,Credit Card,83.91,Completed,01/27/2024
754,Credit Card,130.83,Declined,05/31/2024
755,Credit Card,60.94,Completed,09/12/2024
756,Cash,35.47,Completed,04/05/2024
757,Credit Card,120.89999999999999,Completed,08/03/2024
758,Credit Card,193.87,Completed,10/16/2024
759,Cash,144.85999999999999,Completed,04/03/2024
760,Cash,61.92,Completed,12/29/2024
761,Credit Card,101.40999999999998,Completed,06/17/2024
762,Cash,55.94,Completed,07/04/2024
763,Cash,53.949999999999996,Completed,03/25/2024
764,Mobile Payment,68.46,Declined,04/12/2024
765,Cash,101.92,Completed,08/21/2024
766,Cash,31.95,Completed,05/24/2024
767,Credit Card,92.91,Completed,05/04/2024
768,Credit Card,99.92999999999998,Declined,11/05/2024
769,Credit Card,139.89000000000001,Completed,11/12/2024
770,Credit Card,323.83,Completed,01/23/2024
771,Cash,81.94999999999999,Completed,11/13/2024
772,Credit Card,94.95,Declined,01/29/2024
773,Cash,23.97,Completed,08/17/2024
774,Credit Card,86.41,Completed,01/12/2024
775,Credit Card,44.97,Timeout,11/03/2024
776,Credit Card,165.35999999999999,Completed,01/13/2024
777,Credit Card,93.94,Completed,09/11/2024
778,Cash,85.94,Declined,09/01/2024
779,Credit Card,17.99,Completed,09/22/2024
780,Mobile Payment,100.41,Completed,10/04/2024
781,Credit Card,167.89,Completed,06/11/2024
782,Cash,190.34999999999997,Completed,01/08/2024
783,Cash,125.91,Declined,08/01/2024
784,Credit Card,172.9,Completed,11/30/2024
785,Credit Card,205.90000000000003,Completed,07/13/2024
786,Credit Card,155.87,Timeout,08/30/2024
787,Credit Card,213.85000000000002,Completed,01/14/2024
788,Credit Card,76.42,Completed,10/10/2024
789,Credit Card,89.94,Completed,12/28/2024
790,Credit Card,133.92000000000002,Completed,10/16/2024
791,Credit Card,92.92999999999999,Completed,04/01/2024
792,Credit Card,106.92999999999999,Timeout,08/09/2024
793,Credit Card,126.91,Completed,09/29/2024
794,Credit Card,148.35999999999999,Declined,10/14/2024
795,Credit Card,157.88,Declined,03/06/2024
796,Cash,69.92999999999999,Completed,04/18/2024
797,Credit Card,69.92,Completed,06/28/2024
798,Credit Card,47.98,Completed,11/09/2024
799,Credit Card,90.39999999999999,Declined,01/20/2024
800,Cash,20.98,Declined,12/23/2024
801,Credit Card,29.46,Declined,10/08/2024
802,Credit Card,143.86999999999998,Completed,03/15/2024
803,Cash,247.85999999999999,Declined,08/19/2024
804,Cash,169.87,Completed,03/11/2024
805,Credit Card,184.89,Completed,04/22/2024
806,Credit Card,184.87,Declined,01/09/2024
807,Credit Card,5.99,Completed,10/05/2024
808,Credit Card,54.96,Completed,01/27/2024
809,Mobile Payment,142.89,Completed,11/01/2024
810,Credit Card,105.91999999999999,Completed,08/18/2024
811,Cash,31.97,Timeout,08/20/2024
812,Credit Card,38.94,Completed,04/17/2024
813,Credit Card,147.92,Completed,06/29/2024
814,Credit Card,52.96,Completed,02/02/2024
815,Mobile Payment,206.33999999999997,Completed,04/25/2024
816,Cash,9.98,Completed,03/05/2024
817,Credit Card,164.85,Completed,05/19/2024
818,Credit Card,72.42999999999999,Timeout,02/05/2024
819,Credit Card,103.41,Completed,03/15/2024
820,Cash,90.44,Completed,10/13/2024
821,Credit Card,163.39,Timeout,10/15/2024
822,Cash,300.33000000000004,Completed,03/30/2024
823,Credit Card,15.98,Declined,01/31/2024
824,Credit Card,100.44999999999999,Declined,02/25/2024
825,Credit Card,12.99,Completed,02/16/2024
826,Credit Card,23.97,Declined,08/15/2024
827,Cash,74.93,Completed,03/25/2024
828,Credit Card,16.47,Completed,08/24/2024
829,Cash,75.91,Completed,03/15/2024
830,Cash,141.85,Completed,04/20/2024
831,Credit Card,145.38,Completed,11/03/2024
832,Credit Card,96.93,Declined,05/06/2024
833,Credit Card,109.85999999999999,Completed,08/16/2024
834,Mobile Payment,96.89999999999999,Completed,12/14/2024
835,Mobile Payment,24.979999999999997,Completed,01/29/2024
836,Credit Card,59.93,Completed,12/03/2024
837,Mobile Payment,52.959999999999994,Completed,07/09/2024
838,Credit Card,86.92999999999999,Completed,01/06/2024
839,Cash,166.88,Completed,07/23/2024
840,Credit Card,88.91000000000001,Declined,01/10/2024
841,Credit Card,100.36,Completed,06/08/2024
842,Credit Card,71.97,Completed,12/21/2024
843,Credit Card,34.95,Declined,01/12/2024
844,Credit Card,53.93,Declined,01/14/2024
845,Cash,96.92,Timeout,05/25/2024
846,Cash,41.98,Completed,06/03/2024
847,Cash,71.94,Declined,10/29/2024
848,Credit Card,125.91999999999999,Completed,09/07/2024
849,Credit Card,63.97,Completed,01/29/2024
850,Credit Card,133.92999999999998,Completed,07/11/2024
851,Credit Card,48.47,Timeout,10/26/2024
852,Cash,71.91999999999999,Completed,05/20/2024
853,Cash,65.45,Completed,04/02/2024
854,Cash,44.94,Completed,04/13/2024
855,Credit Card,107.42999999999999,Completed,11/07/2024
856,Credit Card,23.99,Completed,09/08/2024
857,Mobile Payment,233.32999999999998,Completed,04/29/2024
858,Credit Card,48.93000000000001,Completed,01/07/2024
859,Credit Card,126.92999999999999,Completed,10/05/2024
860,Cash,191.88000000000002,Completed,11/30/2024
861,Credit Card,110.91,Completed,05/19/2024
862,Cash,103.94,Completed,07/16/2024
863,Credit Card,74.97,Completed,06/01/2024
864,Credit Card,148.88,Timeout,08/07/2024
865,Mobile Payment,12.99,Completed,12/20/2024
866,Cash,157.88,Completed,08/19/2024
867,Credit Card,45.45,Completed,12/13/2024
868,Mobile Payment,106.91,Completed,08/19/2024
869,Cash,134.88,Completed,12/21/2024
870,Credit Card,20.97,Declined,06/12/2024
871,Cash,157.38,Completed,08/31/2024
872,Credit Card,23.97,Declined,07/11/2024
873,Credit Card,246.86,Completed,02/01/2024
874,Credit Card,223.35999999999999,Completed,04/29/2024
875,Cash,201.87,Completed,10/03/2024
876,Cash,98.87999999999998,Completed,08/19/2024
877,Cash,68.96,Completed,02/14/2024
878,Cash,138.40999999999997,Completed,10/08/2024
879,Mobile Payment,184.41,Completed,08/16/2024
880,Cash,84.42999999999999,Completed,05/03/2024
881,Credit Card,147.87,Completed,01/10/2024
882,Cash,76.91,Completed,02/23/2024
883,Credit Card,132.38,Completed,08/31/2024
884,Credit Card,83.45,Completed,09/26/2024
885,Cash,94.86,Completed,03/28/2024
886,Credit Card,47.95,Completed,02/12/2024
887,Credit Card,182.34,Completed,09/26/2024
888,Cash,128.89999999999998,Completed,04/11/2024
889,Mobile Payment,25.98,Completed,06/27/2024
890,Credit Card,66.96,Completed,08/24/2024
891,Cash,47.96,Completed,01/06/2024
892,Credit Card,218.35999999999999,Completed,07/21/2024
893,Credit Card,181.35,Completed,12/24/2024
894,Mobile Payment,45.959999999999994,Completed,09/19/2024
895,Credit Card,64.96,Completed,02/15/2024
896,Cash,92.89,Completed,04/06/2024
897,Mobile Payment,123.88,Declined,04/28/2024
898,Credit Card,68.94,Completed,03/30/2024
899,Credit Card,145.89,Completed,12/04/2024
900,Credit Card,60.97,Completed,05/20/2024
901,Cash,50.95,Completed,04/20/2024
902,Cash,32.45,Completed,07/07/2024
903,Credit Card,206.85999999999999,Completed,06/16/2024
904,Credit Card,91.44,Completed,02/06/2024
905,Credit Card,129.88,Completed,06/03/2024
906,Credit Card,81.94999999999999,Completed,12/31/2024
907,Credit Card,81.4,Completed,11/02/2024
908,Credit Card,39.98,Completed,09/18/2024
909,Credit Card,203.91,Completed,07/22/2024
910,Credit Card,61.44999999999999,Completed,07/13/2024
911,Mobile Payment,132.89999999999998,Completed,12/10/2024
912,Credit Card,128.38,Completed,01/26/2024
913,Cash,189.89,Completed,12/06/2024
914,Mobile Payment,12.99,Completed,11/29/2024
915,Mobile Payment,166.89,Declined,07/22/2024
916,Credit Card,84.92999999999999,Completed,11/01/2024
917,Cash,179.86,Completed,09/17/2024
918,Credit Card,194.89999999999998,Completed,08/01/2024
919,Credit Card,294.82,Completed,02/19/2024
920,Cash,147.9,Completed,05/05/2024
921,Credit Card,78.91,Declined,08/01/2024
922,Credit Card,77.96,Declined,06/01/2024
923,Mobile Payment,114.92999999999999,Completed,12/06/2024
924,Credit Card,257.78999999999996,Completed,07/20/2024
925,Credit Card,158.39999999999998,Completed,06/04/2024
926,Credit Card,20.99,Completed,12/01/2024
927,Credit Card,84.44999999999999,Completed,08/19/2024
928,Credit Card,33.95,Completed,05/30/2024
929,Credit Card,199.89999999999998,Completed,01/04/2024
930,Credit Card,146.91,Declined,11/18/2024
931,Cash,57.93,Completed,09/24/2024
932,Cash,127.91,Completed,01/18/2024
933,Credit Card,96.41,Declined,02/24/2024
934,Credit Card,10.98,Completed,11/19/2024
935,Credit Card,66.95,Completed,03/14/2024
936,Credit Card,201.87,Completed,04/26/2024
937,Cash,104.91,Completed,06/27/2024
938,Credit Card,124.88999999999997,Declined,08/02/2024
939,Credit Card,143.41,Declined,01/29/2024
940,Cash,90.90999999999998,Completed,09/04/2024
941,Credit Card,175.89000000000001,Declined,03/08/2024
942,Cash,193.35999999999999,Completed,12/30/2024
943,Credit Card,20.97,Completed,10/14/2024
944,Mobile Payment,67.92,Completed,07/30/2024
945,Cash,49.95,Completed,03/25/2024
946,Credit Card,95.92,Completed,01/30/2024
947,Credit Card,95.91999999999999,Completed,07/16/2024
948,Credit Card,79.93,Completed,07/12/2024
949,Credit Card,156.89999999999998,Completed,02/28/2024
950,Credit Card,182.35999999999999,Completed,11/25/2024
951,Credit Card,53.949999999999996,Completed,04/17/2024
952,Cash,98.94,Completed,08/19/2024
953,Cash,65.94,Completed,04/25/2024
954,Credit Card,106.9,Declined,06/30/2024
955,Credit Card,20.97,Completed,09/14/2024
956,Credit Card,79.38,Completed,06/03/2024
957,Credit Card,206.37,Completed,02/27/2024
958,Credit Card,78.46,Completed,06/29/2024
959,Cash,15.98,Completed,08/21/2024
960,Credit Card,187.89999999999998,Declined,09/23/2024
961,Cash,14.97,Completed,12/27/2024
962,Mobile Payment,211.84999999999997,Completed,01/15/2024
963,Credit Card,150.87,Completed,02/04/2024
964,Cash,101.39,Completed,04/27/2024
965,Cash,149.91,Completed,05/14/2024
966,Cash,205.34,Completed,03/03/2024
967,Cash,100.41,Completed,11/07/2024
968,Credit Card,87.42,Completed,04/19/2024
969,Cash,146.88,Completed,06/13/2024
970,Credit Card,97.92999999999999,Completed,08/05/2024
971,Credit Card,11.98,Timeout,03/05/2024
972,Mobile Payment,91.89000000000001,Completed,12/06/2024
973,Mobile Payment,9.98,Completed,04/25/2024
974,Cash,41.97,Completed,09/18/2024
975,Cash,185.89,Declined,02/05/2024
976,Credit Card,197.86999999999998,Timeout,10/23/2024
