store_id,product_id,stock_quantity,last_updated
93,7,44,2025-03-06
306,9,47,2025-02-16
306,12,45,2025-01-11
306,18,41,2025-01-17
229,1,46,2025-03-03
229,16,46,2025-01-18
229,18,44,2025-02-21
254,1,48,2025-01-29
42,10,43,2025-01-23
57,10,45,2025-01-31
57,16,38,2025-02-24
57,13,44,2025-02-26
263,11,48,2025-01-29
40,15,44,2025-01-25
9,5,48,2025-03-20
9,13,43,2025-01-09
202,19,34,2025-01-21
192,18,30,2025-02-11
189,3,49,2025-02-17
309,13,42,2025-02-12
309,18,42,2025-02-15
154,15,46,2025-01-04
196,10,45,2025-01-14
196,2,48,2025-02-04
196,9,48,2025-01-17
154,11,49,2025-01-29
154,18,46,2025-02-28
397,2,44,2025-02-06
275,13,46,2025-03-11
275,12,47,2025-01-03
275,6,43,2025-01-15
254,8,47,2025-02-16
351,12,46,2025-01-25
351,5,44,2025-02-05
50,13,45,2025-01-24
50,6,46,2025-01-17
186,2,46,2025-01-03
186,8,44,2025-01-28
153,7,43,2025-01-24
245,11,40,2025-02-13
317,8,45,2025-03-21
300,9,46,2025-03-27
198,3,48,2025-02-10
198,11,49,2025-03-17
216,20,41,2025-03-12
6,8,47,2025-01-18
6,18,46,2025-01-11
391,18,44,2025-02-06
334,3,45,2025-03-08
334,1,44,2025-03-01
90,10,39,2025-01-28
160,12,43,2025-03-28
151,12,48,2025-01-01
162,6,46,2025-02-22
162,13,46,2025-02-07
162,11,49,2025-03-15
60,15,46,2025-03-19
44,3,47,2025-01-17
44,18,47,2025-01-21
86,16,40,2025-01-04
70,3,48,2025-01-27
220,2,48,2025-02-23
127,3,44,2025-03-06
325,2,48,2025-02-04
83,17,44,2025-02-13
83,16,42,2025-02-15
195,14,41,2025-03-22
195,9,44,2025-02-08
138,2,45,2025-02-13
138,1,44,2025-02-03
138,12,47,2025-03-01
138,7,49,2025-02-24
260,14,47,2025-01-26
13,9,45,2025-01-09
356,8,47,2025-02-18
356,16,45,2025-03-10
42,19,43,2025-01-01
358,7,49,2025-01-14
358,1,47,2025-02-06
358,18,43,2025-03-04
358,4,43,2025-02-27
392,19,42,2025-01-31
392,11,46,2025-03-15
392,18,39,2025-02-15
333,8,47,2025-03-08
263,2,41,2025-01-06
147,17,39,2025-03-26
147,19,41,2025-03-06
147,9,49,2025-01-13
147,2,47,2025-03-17
120,18,42,2025-02-11
120,6,49,2025-02-02
120,10,44,2025-01-17
90,6,46,2025-01-26
90,19,44,2025-03-15
322,9,40,2025-02-24
293,9,46,2025-01-28
232,7,48,2025-01-10
232,18,41,2025-03-09
232,5,45,2025-02-26
232,11,48,2025-01-09
68,18,48,2025-01-06
68,2,48,2025-01-23
400,10,42,2025-01-25
116,4,43,2025-03-07
116,13,49,2025-01-27
137,1,49,2025-02-24
190,20,44,2025-03-06
213,19,41,2025-01-19
14,12,47,2025-01-15
7,1,46,2025-02-11
34,2,46,2025-03-16
279,9,49,2025-03-07
66,8,45,2025-01-27
66,20,46,2025-01-28
66,4,43,2025-03-21
255,20,44,2025-01-12
255,4,49,2025-03-20
245,9,41,2025-03-12
274,6,43,2025-03-01
98,3,48,2025-02-17
351,6,47,2025-02-10
214,12,42,2025-02-02
281,13,47,2025-01-03
14,10,35,2025-03-28
14,17,41,2025-02-24
14,9,46,2025-01-21
105,20,38,2025-03-16
214,2,45,2025-02-26
152,8,46,2025-01-01
48,6,49,2025-03-07
227,9,44,2025-02-01
227,6,47,2025-01-10
227,15,47,2025-03-18
380,2,48,2025-03-07
318,4,44,2025-01-31
161,9,46,2025-03-05
161,4,49,2025-02-25
267,8,47,2025-01-27
267,2,46,2025-01-31
267,20,41,2025-01-19
104,13,45,2025-03-16
197,17,41,2025-02-28
197,14,43,2025-01-17
31,15,47,2025-01-20
31,19,42,2025-02-28
338,3,47,2025-01-19
226,2,49,2025-01-18
226,16,42,2025-02-16
226,3,47,2025-02-17
226,7,46,2025-01-21
63,12,45,2025-03-04
63,5,46,2025-03-05
63,10,46,2025-03-25
63,6,46,2025-03-24
215,4,49,2025-03-27
215,16,36,2025-01-08
215,15,48,2025-03-08
215,19,36,2025-01-03
215,9,43,2025-01-18
215,18,43,2025-03-09
33,9,42,2025-01-24
223,10,47,2025-02-04
64,8,48,2025-02-07
18,10,47,2025-02-18
18,13,44,2025-02-14
282,3,48,2025-03-21
282,8,49,2025-03-07
37,1,42,2025-01-20
37,10,45,2025-01-07
48,4,47,2025-01-24
48,3,47,2025-03-13
100,2,49,2025-01-25
364,16,38,2025-01-27
81,12,48,2025-03-06
81,1,45,2025-02-22
81,14,47,2025-01-29
81,5,44,2025-01-14
357,19,45,2025-01-02
357,1,49,2025-03-04
357,5,41,2025-02-24
357,11,44,2025-01-15
185,17,40,2025-01-17
185,15,46,2025-03-25
185,8,44,2025-03-12
346,17,47,2025-01-22
199,18,37,2025-03-26
339,17,48,2025-01-18
339,14,46,2025-01-14
324,11,47,2025-02-06
9,12,41,2025-02-25
9,2,47,2025-01-27
9,20,37,2025-01-10
314,12,47,2025-03-10
175,13,44,2025-03-09
320,16,40,2025-01-19
286,20,42,2025-03-15
286,16,37,2025-01-18
224,2,48,2025-01-08
224,14,46,2025-03-01
185,9,49,2025-02-13
185,16,39,2025-03-27
353,13,45,2025-02-01
353,1,49,2025-01-06
364,17,43,2025-01-14
61,13,45,2025-02-08
61,11,43,2025-02-05
272,5,45,2025-01-06
272,1,49,2025-03-27
386,9,44,2025-01-14
331,1,44,2025-02-08
81,10,48,2025-03-06
234,6,48,2025-01-29
256,4,41,2025-03-17
256,9,43,2025-01-26
256,17,38,2025-01-23
282,4,45,2025-03-05
282,9,47,2025-01-08
43,14,46,2025-01-06
1,5,44,2025-03-10
1,15,49,2025-01-14
337,3,45,2025-02-11
58,19,42,2025-02-24
58,6,47,2025-03-22
58,20,45,2025-01-21
58,3,42,2025-03-09
316,10,44,2025-01-04
316,2,46,2025-03-07
316,12,45,2025-02-26
233,2,49,2025-02-01
281,18,44,2025-03-28
165,15,46,2025-01-30
165,9,47,2025-02-11
47,18,40,2025-02-05
160,3,41,2025-01-03
224,4,44,2025-03-10
157,15,47,2025-02-13
157,18,47,2025-02-01
337,19,42,2025-02-07
387,3,45,2025-02-02
387,15,47,2025-02-26
16,8,49,2025-03-08
175,18,44,2025-03-13
275,2,47,2025-01-09
275,18,44,2025-03-13
275,1,47,2025-03-01
62,13,49,2025-02-27
329,12,41,2025-01-31
329,10,41,2025-03-03
64,7,48,2025-02-13
64,10,46,2025-02-01
64,3,43,2025-01-08
193,17,46,2025-03-05
346,16,34,2025-02-12
346,13,47,2025-03-09
265,4,47,2025-03-01
350,14,42,2025-01-14
317,12,43,2025-01-26
317,11,48,2025-01-18
317,7,44,2025-02-12
326,5,44,2025-02-20
263,3,48,2025-02-11
263,16,41,2025-02-18
263,14,49,2025-03-04
324,18,41,2025-01-25
324,4,45,2025-02-24
16,2,43,2025-01-01
16,10,46,2025-02-01
17,11,47,2025-02-04
166,13,49,2025-01-19
166,17,37,2025-01-08
243,18,35,2025-01-16
358,14,49,2025-03-28
175,16,48,2025-03-05
175,8,42,2025-03-07
282,17,47,2025-02-14
384,8,47,2025-03-08
174,3,47,2025-01-23
174,20,43,2025-01-26
349,15,47,2025-01-23
28,1,47,2025-02-04
117,8,46,2025-02-25
396,9,47,2025-02-26
190,2,47,2025-03-19
112,3,46,2025-02-18
112,4,45,2025-02-16
45,16,42,2025-02-17
45,2,45,2025-03-01
45,18,43,2025-01-30
207,20,43,2025-02-13
207,5,48,2025-03-09
188,13,49,2025-03-26
83,3,49,2025-03-19
83,18,44,2025-02-22
83,9,48,2025-03-08
83,14,48,2025-01-10
243,19,32,2025-02-11
243,17,43,2025-01-02
50,20,44,2025-02-28
126,19,42,2025-02-28
126,17,39,2025-02-14
126,14,44,2025-01-04
61,4,44,2025-03-04
179,14,43,2025-03-20
179,10,43,2025-01-17
237,7,48,2025-02-25
237,10,46,2025-02-20
288,3,46,2025-01-12
400,17,43,2025-01-25
105,12,45,2025-03-15
105,13,40,2025-01-28
350,5,45,2025-01-13
274,1,42,2025-02-21
274,3,47,2025-02-14
14,11,44,2025-01-11
145,12,48,2025-02-05
398,19,41,2025-01-18
398,6,48,2025-02-04
398,8,46,2025-02-27
142,2,46,2025-03-22
73,12,47,2025-01-29
73,14,47,2025-03-25
268,1,42,2025-03-27
264,18,43,2025-02-18
39,4,46,2025-02-19
72,10,45,2025-01-30
72,11,45,2025-01-26
72,17,41,2025-01-31
112,12,47,2025-02-08
112,18,44,2025-02-18
92,16,43,2025-02-05
92,3,47,2025-01-23
92,7,46,2025-03-09
92,12,47,2025-01-12
361,2,47,2025-03-25
361,17,42,2025-01-01
361,14,46,2025-03-13
276,10,49,2025-02-01
160,10,46,2025-03-10
65,6,42,2025-02-07
213,5,45,2025-02-20
27,14,34,2025-02-13
367,20,42,2025-01-01
27,1,38,2025-01-13
396,13,49,2025-03-20
138,10,48,2025-03-16
138,16,48,2025-02-09
335,14,46,2025-01-07
37,13,44,2025-02-19
212,5,41,2025-03-26
255,18,43,2025-03-11
265,6,46,2025-01-09
265,12,45,2025-03-22
207,1,47,2025-03-13
192,5,49,2025-01-03
192,1,48,2025-01-14
192,6,44,2025-02-14
53,13,44,2025-03-07
61,18,49,2025-02-22
127,19,41,2025-01-17
180,16,41,2025-02-24
330,3,45,2025-03-01
330,20,44,2025-02-01
330,18,47,2025-02-22
103,12,47,2025-02-02
103,3,43,2025-02-10
103,19,43,2025-03-20
103,17,42,2025-02-07
35,18,45,2025-02-21
35,10,44,2025-01-09
163,13,49,2025-01-17
352,2,46,2025-02-19
352,12,46,2025-03-16
108,7,47,2025-02-08
159,6,45,2025-03-23
97,4,42,2025-01-19
97,9,43,2025-01-24
292,20,37,2025-02-27
292,8,45,2025-01-09
74,17,48,2025-01-20
223,12,47,2025-02-18
118,6,37,2025-02-07
372,13,45,2025-03-19
372,15,43,2025-01-01
372,1,43,2025-03-15
24,13,43,2025-03-24
24,4,49,2025-02-12
24,2,49,2025-01-26
158,4,49,2025-03-16
158,17,45,2025-02-09
41,13,45,2025-02-10
41,20,45,2025-02-02
279,2,47,2025-01-08
126,1,47,2025-01-09
126,12,49,2025-01-01
126,16,44,2025-01-23
140,19,44,2025-02-10
73,7,46,2025-03-01
115,3,45,2025-02-27
115,8,45,2025-03-18
115,17,43,2025-02-13
326,4,48,2025-03-07
326,15,47,2025-02-18
326,14,47,2025-01-14
326,13,49,2025-03-16
263,6,49,2025-02-21
216,13,46,2025-01-28
216,9,47,2025-01-07
63,13,47,2025-01-07
63,14,47,2025-01-29
63,18,43,2025-03-19
107,7,38,2025-03-18
107,15,43,2025-03-05
369,1,47,2025-01-01
369,19,43,2025-01-14
8,14,43,2025-03-04
277,5,49,2025-03-21
277,11,47,2025-02-11
104,14,43,2025-02-21
41,8,49,2025-01-13
41,17,43,2025-01-18
41,18,46,2025-01-12
261,20,44,2025-01-13
261,10,43,2025-01-13
261,3,44,2025-02-12
117,3,46,2025-03-24
5,8,43,2025-01-26
5,2,47,2025-01-02
82,1,47,2025-02-17
82,8,49,2025-01-25
82,2,41,2025-03-28
270,18,41,2025-02-17
270,13,43,2025-01-17
82,9,49,2025-01-11
379,12,48,2025-01-19
379,18,45,2025-01-03
379,17,46,2025-03-22
187,16,47,2025-03-17
336,10,46,2025-02-11
336,19,37,2025-02-24
145,4,49,2025-01-03
393,1,45,2025-01-12
263,1,49,2025-03-09
389,17,49,2025-01-31
389,8,43,2025-03-25
111,15,43,2025-03-05
111,12,47,2025-02-17
246,3,47,2025-02-08
9,16,46,2025-02-03
9,15,47,2025-01-03
171,14,46,2025-01-24
31,1,47,2025-03-03
164,11,41,2025-03-13
275,15,48,2025-02-07
69,16,45,2025-01-03
69,3,49,2025-03-19
336,17,45,2025-01-30
32,9,46,2025-02-01
32,18,36,2025-03-08
5,15,48,2025-02-14
5,10,48,2025-02-13
393,9,48,2025-03-18
6,16,43,2025-03-10
6,6,43,2025-01-31
6,5,34,2025-02-25
16,14,43,2025-02-04
65,9,46,2025-02-19
197,2,46,2025-01-10
206,6,43,2025-02-18
206,1,47,2025-02-15
135,13,46,2025-02-02
270,8,39,2025-01-26
324,8,38,2025-02-25
324,7,49,2025-02-15
210,3,46,2025-01-01
210,15,46,2025-02-01
210,8,47,2025-02-21
259,9,47,2025-03-06
32,3,44,2025-01-26
32,7,45,2025-01-05
4,4,41,2025-02-08
4,13,44,2025-02-13
118,13,46,2025-01-11
181,10,46,2025-01-30
181,7,46,2025-01-08
308,5,49,2025-01-02
308,4,49,2025-01-15
308,9,48,2025-02-22
308,3,48,2025-02-03
236,7,47,2025-03-19
236,6,46,2025-03-19
36,7,46,2025-03-14
36,9,46,2025-01-29
373,18,48,2025-02-04
383,20,35,2025-03-22
200,17,37,2025-01-10
200,9,44,2025-01-11
200,11,49,2025-03-22
200,14,43,2025-02-09
215,20,46,2025-03-05
215,17,39,2025-03-05
215,1,47,2025-01-07
12,7,46,2025-01-02
58,16,43,2025-02-04
58,9,47,2025-02-26
57,9,48,2025-02-13
57,7,46,2025-01-12
57,2,47,2025-02-15
242,20,46,2025-02-01
242,4,46,2025-02-10
212,19,49,2025-01-01
212,6,45,2025-02-19
212,18,42,2025-03-22
212,16,42,2025-01-13
176,12,49,2025-02-10
313,8,48,2025-01-30
107,17,37,2025-02-08
7,9,43,2025-03-23
143,4,47,2025-02-24
143,16,41,2025-02-13
366,9,47,2025-01-10
366,3,48,2025-01-28
364,8,42,2025-03-14
205,14,49,2025-03-19
205,5,47,2025-01-03
68,11,47,2025-03-11
68,12,48,2025-03-26
302,19,46,2025-01-13
354,13,46,2025-01-17
312,12,43,2025-02-04
312,16,39,2025-03-01
217,2,48,2025-01-10
90,15,47,2025-02-06
90,17,41,2025-02-16
90,20,41,2025-02-05
96,10,38,2025-01-29
96,9,45,2025-02-20
102,10,47,2025-01-09
102,7,49,2025-01-06
102,3,45,2025-01-15
9,9,47,2025-02-18
9,17,43,2025-01-06
247,10,45,2025-01-03
247,12,46,2025-03-02
58,13,46,2025-03-19
58,11,47,2025-03-10
154,16,40,2025-03-15
154,3,49,2025-03-27
320,11,46,2025-02-04
320,8,47,2025-03-19
200,10,43,2025-02-10
343,11,44,2025-02-09
340,19,43,2025-03-05
304,6,44,2025-01-27
5,12,48,2025-02-24
5,5,47,2025-02-08
165,7,48,2025-02-11
165,16,49,2025-01-03
331,9,45,2025-01-11
210,5,47,2025-01-25
210,6,49,2025-03-23
198,15,46,2025-02-13
198,14,47,2025-02-27
38,3,47,2025-03-27
374,12,49,2025-02-09
374,14,49,2025-02-26
374,18,49,2025-03-10
374,16,49,2025-02-07
107,4,40,2025-01-06
107,16,40,2025-01-31
89,6,43,2025-02-25
27,15,39,2025-03-27
254,14,45,2025-03-27
254,15,43,2025-02-06
234,9,47,2025-03-20
243,1,47,2025-01-15
243,9,49,2025-02-17
177,19,39,2025-03-16
355,16,40,2025-01-17
26,14,47,2025-02-15
137,14,46,2025-02-23
221,8,46,2025-01-17
87,10,46,2025-01-05
87,4,47,2025-02-06
203,17,47,2025-02-02
203,10,49,2025-02-17
372,3,48,2025-02-24
372,8,44,2025-01-08
372,16,44,2025-02-25
383,8,46,2025-03-27
383,18,42,2025-02-11
230,6,45,2025-03-18
25,11,44,2025-01-02
368,8,47,2025-02-06
368,20,40,2025-01-17
7,6,48,2025-02-03
209,17,35,2025-02-12
169,10,49,2025-01-25
169,8,39,2025-01-17
169,6,39,2025-02-23
135,15,45,2025-02-04
281,10,44,2025-02-21
395,20,44,2025-01-15
308,7,47,2025-03-28
308,12,48,2025-03-20
308,17,47,2025-01-31
64,1,48,2025-02-03
64,14,46,2025-02-01
46,12,47,2025-03-20
46,5,47,2025-02-26
46,6,48,2025-02-15
254,20,47,2025-01-07
254,16,44,2025-02-15
254,17,46,2025-02-12
274,10,48,2025-01-28
274,12,47,2025-03-04
274,15,48,2025-01-27
351,17,48,2025-03-21
400,2,48,2025-02-06
382,20,40,2025-02-26
382,10,42,2025-03-21
382,19,40,2025-02-11
147,3,43,2025-02-19
109,14,49,2025-03-13
109,8,43,2025-01-13
109,2,44,2025-02-28
168,18,47,2025-03-21
168,3,47,2025-03-01
162,8,47,2025-02-03
162,15,49,2025-01-21
280,6,48,2025-01-08
194,3,44,2025-03-15
230,5,46,2025-02-05
240,8,47,2025-02-22
160,15,42,2025-02-25
184,8,48,2025-01-17
184,12,41,2025-02-24
257,10,45,2025-02-05
168,14,49,2025-02-13
22,17,40,2025-03-03
22,2,45,2025-01-31
22,7,46,2025-01-15
264,20,45,2025-03-02
247,8,44,2025-02-11
247,1,48,2025-03-13
258,17,38,2025-03-27
258,6,47,2025-03-18
258,16,45,2025-03-03
258,5,41,2025-03-23
390,4,44,2025-02-23
24,3,48,2025-01-09
187,10,44,2025-02-04
187,17,49,2025-02-12
384,9,40,2025-02-26
171,15,47,2025-03-21
362,9,48,2025-02-14
362,13,48,2025-03-13
362,2,49,2025-03-01
393,4,44,2025-03-11
79,10,47,2025-01-02
110,1,46,2025-03-15
206,8,47,2025-03-07
175,5,45,2025-01-21
175,20,41,2025-03-16
202,9,45,2025-01-27
202,16,45,2025-03-02
240,4,47,2025-03-22
240,5,49,2025-02-24
156,7,45,2025-02-18
124,11,49,2025-02-02
377,16,39,2025-01-12
377,7,49,2025-01-12
102,1,47,2025-01-06
102,12,47,2025-01-29
170,16,36,2025-01-12
130,15,47,2025-02-26
373,12,49,2025-03-04
373,6,49,2025-01-15
354,14,41,2025-01-19
66,9,43,2025-02-03
187,12,47,2025-03-16
187,18,48,2025-03-25
105,14,47,2025-02-27
185,13,45,2025-02-12
208,3,43,2025-03-25
232,1,44,2025-02-23
232,8,49,2025-01-22
232,14,47,2025-01-31
165,3,48,2025-01-06
292,18,40,2025-03-22
292,9,49,2025-01-31
106,3,48,2025-02-07
59,11,46,2025-01-30
59,10,43,2025-02-17
48,12,48,2025-03-23
48,9,48,2025-03-17
348,2,34,2025-02-09
56,15,45,2025-01-10
56,19,46,2025-02-11
56,17,48,2025-01-15
56,14,49,2025-02-01
304,3,39,2025-01-14
304,10,42,2025-03-12
195,18,42,2025-02-18
177,10,46,2025-01-31
177,7,49,2025-01-10
396,4,47,2025-02-21
374,20,48,2025-02-20
374,10,49,2025-02-22
374,19,44,2025-02-01
374,9,47,2025-02-16
374,8,48,2025-01-04
131,13,46,2025-01-19
387,19,48,2025-02-04
341,8,49,2025-02-04
341,17,41,2025-02-08
246,13,49,2025-01-01
246,15,41,2025-01-09
246,8,49,2025-03-21
283,10,43,2025-03-03
283,12,46,2025-01-04
283,16,48,2025-03-05
359,20,38,2025-02-04
229,5,43,2025-03-15
229,7,46,2025-01-25
50,12,45,2025-03-09
73,5,45,2025-01-15
227,1,48,2025-03-23
312,9,40,2025-01-08
312,8,46,2025-01-25
109,15,46,2025-02-03
109,5,47,2025-02-24
109,7,46,2025-02-06
386,1,46,2025-02-10
240,14,41,2025-02-19
36,17,42,2025-02-28
329,2,42,2025-01-03
369,12,48,2025-02-11
369,9,48,2025-03-07
177,15,46,2025-02-13
177,5,48,2025-02-15
177,1,47,2025-02-11
378,19,46,2025-01-02
378,9,48,2025-02-01
235,20,47,2025-03-23
214,20,41,2025-03-27
295,14,49,2025-03-06
124,9,46,2025-03-15
124,19,39,2025-01-18
194,6,42,2025-03-06
170,14,48,2025-01-25
289,1,37,2025-01-04
353,3,47,2025-01-14
135,2,49,2025-02-03
135,4,47,2025-02-27
176,5,41,2025-01-22
44,20,41,2025-02-08
192,13,42,2025-03-02
185,7,47,2025-03-15
219,7,47,2025-03-13
219,5,43,2025-02-01
219,17,41,2025-01-01
219,12,48,2025-01-23
139,5,47,2025-01-04
139,8,41,2025-02-05
376,4,45,2025-03-10
376,13,47,2025-01-02
177,6,44,2025-01-06
269,5,48,2025-03-04
333,7,49,2025-02-03
88,19,42,2025-03-25
88,18,45,2025-02-11
88,3,46,2025-02-28
130,20,42,2025-01-28
130,13,47,2025-02-06
130,5,44,2025-01-01
350,1,43,2025-03-21
130,6,44,2025-03-27
130,14,49,2025-02-22
392,14,45,2025-01-09
392,17,42,2025-01-08
107,5,49,2025-03-05
369,5,42,2025-01-19
181,20,41,2025-01-02
268,11,49,2025-03-09
326,10,45,2025-03-01
335,13,48,2025-03-23
361,10,46,2025-01-10
54,16,47,2025-02-18
54,2,46,2025-03-08
54,7,44,2025-03-15
54,20,41,2025-01-27
215,12,45,2025-01-23
215,14,47,2025-01-29
215,6,47,2025-03-19
180,13,46,2025-01-04
158,16,41,2025-01-18
158,7,48,2025-03-12
347,9,47,2025-03-15
347,5,46,2025-02-14
158,6,47,2025-01-29
240,19,43,2025-02-22
185,1,48,2025-01-12
89,12,48,2025-02-06
61,10,47,2025-01-07
390,10,49,2025-01-14
372,12,49,2025-02-18
372,14,47,2025-01-26
280,1,45,2025-03-10
161,3,47,2025-03-05
397,7,43,2025-01-26
18,12,43,2025-03-25
200,6,48,2025-02-26
200,3,41,2025-01-31
329,6,48,2025-02-23
329,7,45,2025-03-17
175,3,47,2025-02-06
4,6,41,2025-01-13
241,1,46,2025-02-12
241,7,46,2025-02-20
103,2,48,2025-01-19
103,15,47,2025-02-20
221,17,42,2025-01-29
221,20,47,2025-01-23
221,9,48,2025-01-25
305,13,45,2025-01-23
77,17,44,2025-03-07
112,10,47,2025-02-03
131,6,47,2025-03-26
166,6,49,2025-01-27
166,7,48,2025-02-18
22,12,49,2025-02-23
61,2,46,2025-02-26
115,13,41,2025-03-15
14,5,45,2025-02-07
248,9,46,2025-03-14
155,3,48,2025-01-31
208,13,49,2025-03-01
215,13,46,2025-02-25
215,10,45,2025-03-18
219,18,44,2025-01-15
219,6,46,2025-01-27
344,19,42,2025-01-14
344,8,47,2025-01-12
4,2,49,2025-02-06
70,6,46,2025-01-21
70,18,44,2025-02-02
70,7,47,2025-01-27
170,8,48,2025-02-20
1,6,48,2025-03-06
146,15,48,2025-02-18
119,19,45,2025-01-09
266,18,43,2025-03-16
266,6,42,2025-03-26
115,20,43,2025-01-21
115,10,45,2025-03-01
329,8,47,2025-02-20
132,3,48,2025-01-25
132,6,47,2025-02-11
132,14,44,2025-02-22
132,2,47,2025-01-10
54,19,40,2025-01-07
229,14,45,2025-03-01
64,2,39,2025-03-18
360,1,45,2025-01-25
360,4,48,2025-01-22
307,6,47,2025-03-20
274,17,41,2025-02-23
11,7,47,2025-01-12
150,15,47,2025-02-13
150,3,47,2025-02-06
336,2,45,2025-03-15
154,10,48,2025-01-12
348,5,48,2025-03-25
106,2,42,2025-03-03
97,3,42,2025-03-10
97,10,44,2025-01-31
400,7,48,2025-01-22
400,9,43,2025-02-19
400,19,33,2025-03-21
21,13,47,2025-03-02
222,20,42,2025-03-11
309,17,39,2025-01-17
309,8,47,2025-02-26
364,2,49,2025-02-03
364,9,45,2025-03-05
270,3,43,2025-03-11
218,15,41,2025-02-09
218,20,38,2025-02-21
355,14,43,2025-01-12
116,6,45,2025-03-14
116,5,49,2025-03-13
116,8,44,2025-01-12
396,14,47,2025-01-14
54,13,46,2025-02-16
54,12,45,2025-01-28
54,15,47,2025-03-25
72,7,42,2025-02-20
72,13,45,2025-01-11
72,1,45,2025-03-27
72,8,44,2025-03-20
72,20,43,2025-01-05
226,17,47,2025-03-16
226,10,47,2025-01-13
123,13,48,2025-03-15
123,5,47,2025-03-06
133,15,47,2025-03-27
59,13,43,2025-02-20
201,5,43,2025-02-08
117,7,49,2025-03-10
246,14,47,2025-03-13
246,17,47,2025-03-13
123,4,46,2025-03-05
194,17,48,2025-01-08
194,8,46,2025-03-24
85,10,44,2025-03-13
172,2,49,2025-02-07
145,8,49,2025-02-07
176,13,46,2025-01-13
176,11,49,2025-03-23
244,8,47,2025-03-22
244,10,49,2025-02-06
244,17,47,2025-03-23
395,14,45,2025-01-27
395,15,43,2025-01-14
395,13,48,2025-02-15
4,7,47,2025-03-25
381,13,48,2025-03-01
384,15,44,2025-02-17
121,11,46,2025-03-27
121,2,45,2025-02-18
9,19,41,2025-03-14
55,20,47,2025-02-04
55,19,47,2025-01-16
55,17,48,2025-02-08
55,18,47,2025-03-15
55,7,47,2025-01-07
55,12,47,2025-01-11
34,11,46,2025-01-17
197,15,45,2025-02-12
199,8,48,2025-03-24
93,4,46,2025-02-15
93,12,47,2025-01-31
45,12,49,2025-01-07
45,19,44,2025-02-26
2,6,45,2025-01-07
2,20,49,2025-02-05
2,16,43,2025-01-16
379,9,49,2025-02-27
356,4,47,2025-01-13
262,9,47,2025-03-12
262,18,46,2025-02-28
262,11,45,2025-03-08
262,14,47,2025-01-28
251,17,47,2025-03-28
251,3,47,2025-03-16
86,13,49,2025-01-09
86,5,49,2025-03-16
86,7,45,2025-01-27
86,8,49,2025-02-07
219,2,47,2025-03-13
331,6,42,2025-03-02
25,17,42,2025-02-15
25,5,48,2025-02-11
25,4,48,2025-01-18
285,15,47,2025-02-15
285,14,48,2025-02-02
285,4,43,2025-01-30
347,20,45,2025-03-15
150,7,48,2025-01-23
150,13,49,2025-02-03
150,1,46,2025-02-04
225,14,45,2025-01-29
225,9,45,2025-02-17
359,15,49,2025-01-20
359,4,42,2025-03-18
217,1,46,2025-02-04
217,13,47,2025-02-25
116,3,48,2025-03-19
116,14,48,2025-01-11
396,1,46,2025-01-19
171,2,47,2025-01-18
171,5,47,2025-02-23
217,12,47,2025-01-06
139,9,43,2025-03-11
394,18,45,2025-03-11
394,11,48,2025-01-20
394,7,42,2025-02-07
385,10,45,2025-03-17
161,12,46,2025-01-23
356,2,47,2025-03-25
356,5,48,2025-01-22
356,19,45,2025-03-19
180,1,40,2025-02-20
102,20,45,2025-02-24
276,14,49,2025-02-10
223,14,33,2025-03-06
223,15,44,2025-03-15
140,6,47,2025-03-15
133,11,43,2025-02-28
133,3,43,2025-01-14
133,10,49,2025-01-21
384,2,47,2025-02-12
109,13,47,2025-01-05
175,15,48,2025-01-08
58,5,49,2025-02-25
134,10,49,2025-02-05
214,6,47,2025-03-14
214,9,49,2025-01-31
367,8,47,2025-02-14
367,13,48,2025-03-18
367,15,47,2025-01-20
249,10,46,2025-03-11
10,12,45,2025-03-01
10,15,48,2025-03-13
10,19,41,2025-03-01
10,18,45,2025-03-22
10,7,44,2025-02-27
324,10,47,2025-01-24
315,2,48,2025-01-25
315,13,42,2025-03-04
266,7,49,2025-02-16
309,9,48,2025-01-26
44,14,47,2025-02-12
35,1,42,2025-02-09
107,10,47,2025-02-13
119,5,45,2025-01-12
119,15,47,2025-03-02
121,13,44,2025-01-29
121,7,48,2025-01-06
180,15,44,2025-03-09
252,18,46,2025-01-27
252,8,49,2025-02-01
354,9,40,2025-03-09
180,17,38,2025-02-07
13,6,45,2025-02-10
13,15,48,2025-02-25
13,11,49,2025-02-21
366,14,47,2025-02-20
366,6,48,2025-01-08
366,4,47,2025-01-18
282,15,39,2025-02-10
282,13,47,2025-03-07
394,20,46,2025-03-22
394,10,45,2025-02-10
394,2,37,2025-02-09
394,17,41,2025-03-06
387,8,46,2025-02-10
387,14,43,2025-02-06
235,1,47,2025-01-05
161,15,48,2025-02-28
147,13,45,2025-03-20
127,13,47,2025-01-23
232,2,49,2025-01-30
232,12,47,2025-03-17
232,19,46,2025-01-14
232,6,48,2025-02-28
232,15,49,2025-02-08
232,17,45,2025-03-07
245,2,47,2025-01-16
386,7,49,2025-01-06
324,16,45,2025-03-26
69,2,46,2025-01-29
69,17,44,2025-03-09
69,20,42,2025-01-05
69,11,45,2025-03-14
91,19,39,2025-02-19
130,9,45,2025-01-23
378,12,48,2025-02-19
223,8,47,2025-01-16
223,3,47,2025-02-12
352,1,47,2025-03-07
183,6,49,2025-03-16
183,11,44,2025-03-26
183,2,48,2025-02-04
